id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,uid,id.orig_p,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,client_initial_dcid,server_scid,filename,extracted_size,label
443.0,192.168.1.3,135.148.152.192,udp,2175.0,4390.0,1740604692.255145,CyX5vT1QUBvOfU9bgd,45872.0,SF,True,False,0.0,ShADadfFr,13.0,2859.0,18.0,5298.0,6.0,20.07882308959961,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,172.253.62.105,udp,2715.0,3995.0,1740519636.799834,CuOLkG24fCTA0BxGpj,47276.0,SF,True,False,0.0,Dd,6.0,2883.0,7.0,4191.0,17.0,0.029568910598754883,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,20.190.151.100,udp,2715.0,3995.0,1740597355.117784,C5Y7kfDOlYhG4zoi8,51990.0,SF,True,False,0.0,Dd,6.0,2883.0,7.0,4191.0,17.0,0.029568910598754883,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,31.13.66.35,udp,2715.0,3995.0,1740589770.99384,CMKs4Q91DhBdKiPNd,56598.0,SF,True,False,0.0,Dd,6.0,2883.0,7.0,4191.0,17.0,0.029568910598754883,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,142.251.16.94,udp,2715.0,3995.0,1740504572.418067,CONeUh2jnma9WxgzEe,58182.0,SF,True,False,0.0,Dd,6.0,2883.0,7.0,4191.0,17.0,0.029568910598754883,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTP
443.0,192.168.1.3,172.253.122.149,udp,2715.0,3995.0,1740586951.504016,Cux5DZGGLd2gtp2ci,34904.0,SF,True,False,0.0,Dd,6.0,2883.0,7.0,4191.0,17.0,0.029568910598754883,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,71.0,71.0,1740515255.467897,Cp1i8o4b4IO5W2CcSl,35510.0,SF,True,True,0.0,Dd,1.0,99.0,1.0,99.0,17.0,0.0021009445190429688,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,DNS
443.0,192.168.1.3,68.67.161.208,tcp,9591.0,55112.0,1740604463.630955,CWOtPc2lL4h4GXU0mh,44244.0,SF,True,False,0.0,ShADadfFr,56.0,12511.0,50.0,57696.0,6.0,20.592687129974365,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.117.188.166,udp,9418.0,3755.0,1740503686.58985,ClTHH5RqvBfhmjR8d,57455.0,SF,True,False,0.0,Dd,19.0,9950.0,18.0,4259.0,17.0,0.32277894020080566,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,20.189.173.12,udp,9418.0,3755.0,1740501001.547036,CcogPk1GwjigKEkHO5,38302.0,SF,True,False,0.0,Dd,19.0,9950.0,18.0,4259.0,17.0,0.32277894020080566,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,69.173.146.5,udp,9418.0,3755.0,1740604737.979292,CwAbOqNMtJq6dbPvb,54880.0,SF,True,False,0.0,Dd,19.0,9950.0,18.0,4259.0,17.0,0.32277894020080566,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,13.225.63.60,tcp,696.0,5627.0,1740518497.207646,CNtuZz3bempxHHtR4k,53118.0,SF,True,False,0.0,ShADadFf,11.0,1276.0,11.0,6207.0,6.0,1.2875940799713135,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,185.125.190.96,tcp,88.0,185.0,1740549490.509776,CWyTc51I60ifcHrmZh,45678.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.16488289833068848,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,88.0,185.0,1740593120.525437,CregvZ1ZjUg2DGz1N1,37695.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.16488289833068848,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,50.0,50.0,1740603874.870269,C3CFwd3T1mRqhkW2K6,56838.0,SF,True,True,0.0,Dd,1.0,78.0,1.0,78.0,17.0,0.0008759498596191406,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,DNS
443.0,192.168.1.3,69.166.1.67,tcp,2864.0,7911.0,1740513169.313414,CfDHSQ21Z1fRcWBM8k,60232.0,SF,True,False,0.0,ShADadfFr,21.0,3724.0,21.0,8763.0,6.0,1.828467845916748,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,172.253.63.132,tcp,2864.0,7911.0,1740513167.906185,CQoPfpnwgmqzZGTbj,50534.0,SF,True,False,0.0,ShADadfFr,21.0,3724.0,21.0,8763.0,6.0,1.828467845916748,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,216.22.16.67,tcp,2124.0,3953.0,1740604575.709223,CskMJa17zBgx427md,51106.0,SF,True,False,0.0,ShADadFRf,13.0,2784.0,9.0,4429.0,6.0,0.09326696395874023,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2124.0,3953.0,1740448800.194423,CDB4pA1ykfioFUkAg8,34703.0,SF,True,False,0.0,ShADadFRf,13.0,2784.0,9.0,4429.0,6.0,0.09326696395874023,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,DNS
443.0,192.168.1.3,20.44.10.122,tcp,7298.0,6981.0,1740585578.943686,CDvv5K3NlHFKe5RXPg,58230.0,RSTR,True,False,0.0,ShADadr,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,23.204.205.209,tcp,7298.0,6981.0,1740513768.119908,CdlZVC3UzG7VfI5Jv,55898.0,RSTR,True,False,0.0,ShADadr,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,172.253.115.84,tcp,7298.0,6981.0,1740501878.888007,CWcTwA4tJY7BJH9hqg,37156.0,RSTR,True,False,0.0,ShADadr,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,7298.0,6981.0,1740603052.481621,CNFzIu2rn7B4CtBb68,41603.0,RSTR,True,False,0.0,ShADadr,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,DNS
80.0,192.168.1.3,23.13.145.132,udp,7298.0,6981.0,1740597314.983662,CwW7Op4qwwl2ITQdO2,55134.0,RSTR,True,False,0.0,ShADadr,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,161c901eb28b1af3,f61c901eb28b1af3,InRelease,104857600.0,HTTP
443.0,192.168.1.3,104.18.27.193,udp,7298.0,6981.0,1740515173.851047,CqQT2U1018rngGGJte,54471.0,RSTR,True,False,0.0,IIiiiH,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,7298.0,6981.0,1740588352.093953,C3mM5J1zYU3CoGDtHg,56177.0,RSTR,True,False,0.0,IIiiiH,17.0,8190.0,17.0,7861.0,6.0,126.45234990119934,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
80.0,192.168.1.3,23.205.105.156,udp,7298.0,6981.0,1740504632.988269,CdO2uT1lcJE7pxUYJ7,44206.0,RSTR,False,False,0.0,IIiiiH,17.0,8190.0,17.0,7861.0,6.0,0.0,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTP
53.0,192.168.1.3,192.168.1.1,udp,7298.0,6981.0,1740518995.669221,CLrih31KkJQCOCKHcf,41403.0,RSTR,False,False,0.0,IIiiiH,17.0,8190.0,17.0,7861.0,6.0,0.0,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
443.0,192.168.1.3,35.244.159.8,udp,3624.0,5948.0,1740604789.339196,CKlw0Z3ofdPGY26dDg,46925.0,SF,True,False,0.0,Dd,8.0,3848.0,10.0,6228.0,17.0,0.09386205673217773,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,3624.0,5948.0,1740520311.494825,CTVtj74qTWQzVPhKfd,43281.0,SF,True,False,0.0,Dd,8.0,3848.0,10.0,6228.0,17.0,0.09386205673217773,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,53.0,76.0,1740589245.686206,CYU4LL3mnl6ophN6Xj,40184.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,104.0,17.0,0.0005779266357421875,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
443.0,192.168.1.3,18.238.49.5,udp,53.0,76.0,1740527453.534337,Cr3jLY2Qj4DTCVfK27,35292.0,SF,True,True,0.0,Dd,1.0,81.0,1.0,104.0,17.0,0.0005779266357421875,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,172.253.62.95,tcp,2109.0,6227.0,1740589787.992116,C9nBNC3tCMVBv5xUki,45532.0,SF,True,False,0.0,ShADadFf,12.0,2741.0,10.0,6767.0,6.0,0.05930614471435547,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,20.42.73.25,tcp,90667.0,7470.0,1740597354.656567,CmzIZ93H5pZdbG6Nah,56846.0,RSTR,True,False,0.0,ShADadr,51.0,93327.0,48.0,9962.0,6.0,129.12687993049622,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,20.189.173.25,tcp,9049.0,6068.0,1740584617.756268,CLK4dJ3VcOm4IQfCxd,49826.0,SF,True,False,0.0,ShADdaFf,27.0,10461.0,23.0,7272.0,6.0,13.417213916778564,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.96.71.22,tcp,2629.0,4479.0,1740604906.619826,CWBB6w45YviWODlSJ4,57130.0,SF,True,False,0.0,ShADadFf,16.0,3469.0,17.0,5371.0,6.0,0.08930587768554688,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,3.171.86.171,tcp,2526.0,8344.0,1740603874.184622,CGbEDQ28GeCTNRdDk8,43446.0,SF,True,False,0.0,ShADadFf,21.0,3626.0,17.0,9236.0,6.0,170.77929091453552,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,23.54.127.69,tcp,2526.0,8344.0,1740604219.631126,C0TAyu3xm2VxhYEvV4,39258.0,SF,True,False,0.0,ShADadFf,21.0,3626.0,17.0,9236.0,6.0,170.77929091453552,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2526.0,8344.0,1740119384.888806,CzIISx1htOYhy70xJ5,41428.0,SF,True,False,0.0,ShADadFf,21.0,3626.0,17.0,9236.0,6.0,170.77929091453552,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
443.0,192.168.1.3,51.222.39.185,tcp,94117.0,24231.0,1740514531.160766,COWQdD2rbbKKgyse0d,46630.0,SF,True,False,0.0,ShADadfFr,205.0,104785.0,224.0,36031.0,6.0,38.51983714103699,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,94117.0,24231.0,1740583331.702804,CpMBl43n1J330hLlMe,57583.0,SF,True,False,0.0,ShADadfFr,205.0,104785.0,224.0,36031.0,6.0,38.51983714103699,5908aeff0ac413034be2b6,01ba1a0478a654d219bb7a0563a670e78d4ddb47,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.120.63.153,udp,94117.0,24231.0,1740514008.741264,CNBshz4DRbLUSy35nl,58590.0,SF,True,False,0.0,IIiiisH,205.0,104785.0,224.0,36031.0,6.0,38.51983714103699,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,94117.0,24231.0,1740423172.512046,CCYxyh1JWSPVqS5t5a,40175.0,SF,True,False,0.0,IIiiisH,205.0,104785.0,224.0,36031.0,6.0,38.51983714103699,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,DNS
443.0,192.168.1.3,142.251.167.155,tcp,2238.0,6160.0,1740514373.841464,Cw7u1e4XbeX8HkuuY5,57760.0,SF,True,False,0.0,ShADadFf,17.0,3130.0,15.0,6948.0,6.0,170.4629499912262,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,52.0,250.0,1740518545.53229,CUjbTQ1Nvat2VWInod,35074.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,278.0,17.0,0.036752939224243164,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.110.138.217,udp,52.0,250.0,1740446994.546821,CRK0793ecbbFR4noxf,56498.0,SF,True,True,0.0,Dd,1.0,80.0,1.0,278.0,17.0,0.036752939224243164,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,18.238.49.5,tcp,1061.0,8045.0,1740577852.560126,CVouBE4bUIxH4I0AS5,56904.0,SF,True,False,0.0,ShADadFf,17.0,1953.0,16.0,8885.0,6.0,1.5442650318145752,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,13.225.63.85,tcp,1061.0,8045.0,1740513052.547181,CQDZoq33bsjZcLkt51,46462.0,SF,True,False,0.0,ShADadFf,17.0,1953.0,16.0,8885.0,6.0,1.5442650318145752,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,74.119.117.17,tcp,2772.0,4395.0,1740605046.895337,Co3Iwx1ik9rzwcjRz5,33844.0,RSTR,True,False,0.0,ShADadfRr,18.0,3716.0,15.0,5171.0,6.0,115.6022458076477,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,172.253.115.181,tcp,2772.0,4395.0,1740604409.075713,CRDRc52mqNXSWYPik5,48218.0,RSTR,True,False,0.0,ShADadfRr,18.0,3716.0,15.0,5171.0,6.0,115.6022458076477,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
80.0,192.168.1.3,23.205.105.172,tcp,2772.0,4395.0,1740504168.55932,CioZVwzfWf0JFgoB,56954.0,RSTR,False,False,0.0,ShADadfRr,18.0,3716.0,15.0,5171.0,6.0,0.0,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTP
443.0,192.168.1.3,13.107.13.93,tcp,2013.0,8205.0,1740502799.319225,CrAvbe4PFyYhim89zl,40502.0,SF,True,False,0.0,ShADadFf,15.0,2633.0,18.0,8937.0,6.0,5.063269853591919,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.36.54.80,tcp,2013.0,8205.0,1740581385.405591,ClOEH6wQH5bhw5bq,46472.0,SF,True,False,0.0,ShADadFf,15.0,2633.0,18.0,8937.0,6.0,5.063269853591919,ebbd52aad5e049d1,ebbd52aad5e049d1,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.163.132,tcp,2013.0,8205.0,1740513006.009289,CfCI6C1XnER4dGW9pj,39750.0,SF,True,False,0.0,IIiiiihhhHhhhHhhHH,15.0,2633.0,18.0,8937.0,6.0,5.063269853591919,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,74.119.117.12,tcp,36257.0,9878.0,1740514933.260221,Cw321i19rSuYrBkUw6,38350.0,SF,True,False,0.0,ShADadFRfR,112.0,42053.0,82.0,14150.0,6.0,13.587481021881104,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,13.107.13.93,tcp,3397.0,7353.0,1740518530.276415,Cfz0Hz2UVG9St3awt9,48632.0,SF,True,False,0.0,ShADadFf,16.0,4057.0,19.0,8125.0,6.0,4.756624937057495,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.110.138.217,udp,3003.0,4286.0,1740513687.896488,CR9wtb1Jqy7wfth6c4,44032.0,SF,True,False,0.0,Dd,6.0,3171.0,8.0,4510.0,17.0,0.13875102996826172,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,3003.0,4286.0,1740569420.52662,C8Zf9q4FwuhVxsxGm4,34755.0,SF,True,False,0.0,Dd,6.0,3171.0,8.0,4510.0,17.0,0.13875102996826172,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,101.0,101.0,1740582000.154622,Cs42Qdf7s65F5T3zi,56767.0,SF,True,True,0.0,Dd,1.0,129.0,1.0,129.0,17.0,0.0006468296051025391,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,229.0,1740511018.410669,CDFt803jxtMrjgLn58,48429.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,257.0,17.0,0.016582012176513672,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,61.0,226.0,1740501659.931784,CUBFKc4jd1rQh63E72,56643.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,254.0,17.0,0.0024361610412597656,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
80.0,192.168.1.3,34.107.221.82,udp,61.0,226.0,1740603181.543106,CLsXLk4W5lBYT4AOv,39444.0,SF,False,True,0.0,Dd,1.0,89.0,1.0,254.0,17.0,0.0,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTP
443.0,192.168.1.3,172.253.122.156,udp,61.0,226.0,1740604292.523968,CWKg6Q3VLxyrUE1v43,46997.0,SF,False,True,0.0,Dd,1.0,89.0,1.0,254.0,17.0,0.0,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,58.0,562.0,1740561620.526058,COV8Ek2h3K0oq8OBi8,54015.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,590.0,17.0,0.0015299320220947266,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
443.0,192.168.1.3,147.135.77.141,udp,58.0,562.0,1740505626.825692,ChaVXn1gTbHOeV40V1,43444.0,SF,True,True,0.0,Dd,1.0,86.0,1.0,590.0,17.0,0.0015299320220947266,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.111.103,tcp,35844.0,54638.0,1740581825.942071,Cg0GRBnErA65MFuxe,44758.0,SF,True,False,0.0,ShADadFf,128.0,42508.0,167.0,63330.0,6.0,246.08804297447205,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.163.94,tcp,3015.0,7012.0,1740604314.00445,C9eYpJ23Enmv6LMgmd,35308.0,SF,True,False,0.0,ShADadFf,22.0,4167.0,21.0,8124.0,6.0,171.00899291038513,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,104.18.6.198,tcp,3015.0,7012.0,1740604741.545908,CZW3sr2OKIGiwzJ4o3,40096.0,SF,True,False,0.0,ShADadFf,22.0,4167.0,21.0,8124.0,6.0,171.00899291038513,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.111.94,tcp,2228.0,5946.0,1740507375.787309,CysEef2RHnZfqIzfo2,45636.0,SF,True,False,0.0,ShADadFf,17.0,3120.0,15.0,6746.0,6.0,170.96774101257324,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2228.0,5946.0,1740570810.338436,CEVsry31vItgFxbbNc,41186.0,SF,True,False,0.0,ShADadFf,17.0,3120.0,15.0,6746.0,6.0,170.96774101257324,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.107.243.93,tcp,28.0,24.0,1740435999.060026,CrLjCU3O9BGREEj2L5,35092.0,OTH,True,False,0.0,^dDa,1.0,80.0,2.0,128.0,6.0,0.013775110244750977,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,13.107.246.40,tcp,2787.0,443.0,1740506192.173583,CqyqrK1gqrXXLiSyL2,52378.0,SF,True,False,0.0,ShADadfF,10.0,3315.0,12.0,1075.0,6.0,5.026259899139404,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.203.50.127,tcp,2228.0,7376.0,1740519181.304651,CGkNQe387rrLEpAEmi,42614.0,SF,True,False,0.0,ShADadFRfR,12.0,2836.0,11.0,7956.0,6.0,0.057940006256103516,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2228.0,7376.0,1740506766.377274,CCdOPv32jaJyz7uJH9,36879.0,SF,True,False,0.0,ShADadFRfR,12.0,2836.0,11.0,7956.0,6.0,0.057940006256103516,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,2228.0,7376.0,1740570811.037852,CNDzjf19A3NZmv8iFi,45445.0,SF,True,False,0.0,ShADadFRfR,12.0,2836.0,11.0,7956.0,6.0,0.057940006256103516,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
53.0,192.168.1.3,192.168.1.1,udp,55.0,430.0,1740583751.867622,CVqrz02LNqUj1wLypk,58568.0,SF,True,True,0.0,Dd,1.0,83.0,1.0,458.0,17.0,0.0020411014556884766,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.107.243.93,tcp,86.0,74.0,1740449819.868416,Cwa7Hl0DeyJ6fOC0l,43320.0,OTH,True,False,0.0,^dDaA,5.0,346.0,6.0,386.0,6.0,300.08381700515747,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,74.119.117.12,tcp,86.0,74.0,1740514089.788402,CCGfW825EmWJpmSuY,39238.0,OTH,True,False,0.0,^dDaA,5.0,346.0,6.0,386.0,6.0,300.08381700515747,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,61.0,488.0,1740514462.163925,C1olN82uXT9YSlxJA3,45471.0,SF,True,True,0.0,Dd,1.0,89.0,1.0,516.0,17.0,0.0013041496276855469,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
443.0,192.168.1.3,34.149.100.209,tcp,2119.0,3805.0,1740511173.910195,Ct8NIPmOEtIdRFj,40560.0,SF,True,False,0.0,ShADadFf,12.0,2751.0,10.0,4333.0,6.0,0.06735897064208984,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,34.102.243.38,tcp,2119.0,3805.0,1740604911.62058,CGAoA34DJ06hHtaZhk,59558.0,SF,True,False,0.0,ShADadFf,12.0,2751.0,10.0,4333.0,6.0,0.06735897064208984,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
53.0,192.168.1.3,192.168.1.1,udp,2119.0,3805.0,1740502252.454556,C0euV64F8dkUlt4f15,49201.0,SF,True,False,0.0,ShADadFf,12.0,2751.0,10.0,4333.0,6.0,0.06735897064208984,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,DNS
80.0,192.168.1.3,185.125.190.97,tcp,88.0,185.0,1740532690.511404,C4oDMn2pZkXGuRpgRe,35666.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.16531586647033691,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTP
80.0,192.168.1.3,172.253.122.94,tcp,88.0,185.0,1740597314.884806,CtriFX3JhqGEZLX7a6,40080.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.16531586647033691,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTP
443.0,192.168.1.3,13.107.138.10,tcp,88.0,185.0,1740597355.783252,C3Upd73PyC4vW8QRd4,42542.0,SF,True,False,0.0,ShADdfFa,5.0,356.0,4.0,401.0,6.0,0.16531586647033691,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,104.16.80.73,tcp,2104.0,4029.0,1740519180.568598,CW5WA83Ocnjtov5NQ7,52562.0,SF,True,False,0.0,ShADadFf,11.0,2684.0,8.0,4453.0,6.0,0.05298900604248047,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
443.0,192.168.1.3,142.251.167.84,udp,4823.0,11074.0,1740518551.093982,CMCNfY3XvBpQgrtcqf,60711.0,SF,True,False,0.0,Dd,15.0,5243.0,17.0,11550.0,17.0,0.11597704887390137,5e9a3d5dd9baaf0e,fe9a3d5dd9baaf0e,InRelease,104857600.0,HTTPS
